"ID","Project.Name","Camera.Trap.Name","Latitude","Longitude","Sampling.Event","Photo.Type","Photo.Date","Photo.time","Raw.Name","Class","Order","Family","Genus","Species","Number.of.Animals","Person.Identifying.the.Photo","Camera.Serial.Number","Camera.Start.Date","Camera.End.Date","Person.setting.up.the.Camera","Person.picking.up.the.Camera","Camera.Manufacturer","Camera.Model","Sequence.Info","Moon.Phase","Temperature","Flash","Organization.Name"
1,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-09","08:47:33",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-09","08:47:34",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
3,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-05","15:09:00",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-09","08:47:33",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
5,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-09","08:47:34",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
6,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-05","15:09:00",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
7,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-05","15:09:02",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
8,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-05","15:08:41",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
9,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-05","15:08:40",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
10,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-09","08:47:35",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
11,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-12","11:27:31",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
12,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-12","14:39:48",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
13,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-12","11:28:11",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
14,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-12","16:15:11",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
15,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-13","15:44:34",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
16,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-15","10:14:23",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
17,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-13","15:44:36",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
18,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-13","15:44:35",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
19,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-15","12:16:57",NA,"Unknown","Unknown","Unknown","Unknown","Unknown",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
20,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-15","10:14:24",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
21,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-15","10:14:25",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
22,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-16","14:09:50",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
23,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-29","08:51:41",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
24,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-29","08:51:42",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
25,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-16","14:46:30",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
26,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-29","08:51:43",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
27,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-16","14:46:30",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
28,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-16","14:46:31",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
29,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-29","15:09:09",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
30,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-29","15:09:33",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
31,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-29","15:09:34",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
32,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-31","16:10:37",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
33,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-31","16:10:38",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
34,2000521,"MTRR-22",-60.614082,5.046289,2018,NA,"2019-12-31","16:10:39",NA,"Mammalia","Carnivora","Procyonidae","Nasua","nasua",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
35,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-05","14:19:29",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
36,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","15:48:08",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
37,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","15:48:09",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
38,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","15:18:05",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
39,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-06","14:05:32",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
40,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","15:48:10",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
41,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","16:02:40",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
42,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","16:02:41",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
43,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","16:02:42",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
44,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","16:04:59",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
45,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-29","16:05:00",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
46,2000521,"MTRR-21",-60.612634,5.043025,2018,NA,"2019-12-31","15:56:30",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
47,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2020-01-07","17:13:19",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
48,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2020-01-07","17:13:20",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
49,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-05","09:31:26",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
50,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2020-01-02","10:29:17",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
51,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2020-01-02","10:29:16",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
52,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2020-01-02","10:29:18",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
53,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-05","09:31:27",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
54,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:49:23",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
55,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-05","09:31:28",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
56,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-05","09:31:47",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
57,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-05","09:31:46",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
58,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-05","09:31:48",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
59,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:49:24",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
60,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:55:02",NA,"Mammalia","Carnivora","Procyonidae","Nasuella","",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
61,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:49:25",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
62,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:55:48",NA,"Mammalia","Carnivora","Procyonidae","Nasuella","",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
63,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:55:04",NA,"Mammalia","Carnivora","Procyonidae","Nasuella","",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
64,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:55:03",NA,"Mammalia","Carnivora","Procyonidae","Nasuella","",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
65,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:55:49",NA,"Mammalia","Carnivora","Procyonidae","Nasuella","",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
66,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-10","10:55:50",NA,"Mammalia","Carnivora","Procyonidae","Nasuella","",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
67,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:28:54",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
68,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:28:55",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
69,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:28:56",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
70,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:29:15",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
71,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:29:16",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
72,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:29:17",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
73,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-11","15:30:56",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
74,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","09:30:00",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
75,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","09:30:01",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
76,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","09:30:02",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
77,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","11:13:05",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
78,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","11:13:06",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
79,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","11:13:07",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
80,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","15:14:47",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
81,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","15:14:46",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
82,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-12","15:14:45",NA,"No CV Result","No CV Result","No CV Result","No CV Result","No CV Result",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
83,2000521,"MTRR-20",-60.612717,5.04919,2018,NA,"2019-12-13","16:49:32",NA,"Mammalia","Primates","Hominidae","Homo","sapiens",1,NA,NA,"2019-12-05","2020-02-15","Elildo Carvalho Jr","Dionisio Ingariko","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
